Time,Lat,Lon,Alt,Lm_T89,MLT_T89
2019-01-25 10:30:55.036800,-58.9683,-117.574,801.039,2.7870867348821653,3.280055349468789
2019-01-25 10:30:59.961600,-59.2632,-117.524,801.1460000000001,2.8189546206697678,3.289778076830764
2019-01-25 10:31:04.972800,-59.5581,-117.47399999999999,801.253,2.8526178468648005,3.299839831818254
2019-01-25 10:31:09.984000,-59.8529,-117.42200000000001,801.3580000000001,2.886155885152357,3.3100729775907745
2019-01-25 10:31:14.995200,-60.1477,-117.368,801.4630000000001,2.920068590960674,3.3204802485831664
2019-01-25 10:31:20.006400,-60.4424,-117.314,801.567,2.956196894907345,3.331227903416412
2019-01-25 10:31:25.017600,-60.7371,-117.258,801.671,2.9918069328701464,3.3418763212827294
2019-01-25 10:31:30.028800,-61.0316,-117.2,801.773,3.0287493436936734,3.3526973738662207
2019-01-25 10:31:35.040000,-61.3262,-117.141,801.8760000000001,3.0666649260317618,3.363644853393602
2019-01-25 10:31:39.964800,-61.6206,-117.081,801.977,3.104634014669358,3.374438122496933
2019-01-25 10:31:44.976000,-61.915,-117.01899999999999,802.077,3.1446025941910483,3.3856867265613353
2019-01-25 10:31:49.987200,-62.2093,-116.955,802.177,3.1847356686859936,3.397113933567077
2019-01-25 10:31:54.998400,-62.5036,-116.89,802.2760000000001,3.225346403149584,3.40867007860475
2019-01-25 10:32:00.009600,-62.7978,-116.823,802.375,3.268299072659029,3.4206822874326974
2019-01-25 10:32:05.020800,-63.0919,-116.75399999999999,802.472,3.311166560340791,3.4326007897683866
2019-01-25 10:32:10.032000,-63.3859,-116.684,802.569,3.354684134974689,3.4446495470682486
2019-01-25 10:32:14.956800,-63.6799,-116.611,802.665,3.4007887155019114,3.456661482106007
2019-01-25 10:32:19.968000,-63.9738,-116.537,802.76,3.4467735375057518,3.4690813960582503
2019-01-25 10:32:24.979200,-64.2676,-116.46,802.855,3.493479089913159,3.481739166030195
